# Extracted surface points
# Object: trace_plane_Stand
# CoordinateSpace: World
# Units: meters
# Count: 3377
# Color 0: Name=Green, RGB=0,255,0, Tolerance=0
# Color 1: Name=SecondColor, RGB=255,0,0, Tolerance=0
index,x,y,z,colorIndex,colorName
507,-0.07554718,0.06786632,0.04464025,0,Green
508,-0.07520141,0.06778486,0.04399368,0,Green
509,-0.07507588,0.06787751,0.04447209,0,Green
510,-0.07472061,0.06784718,0.04411921,0,Green
511,-0.07427531,0.06784522,0.04388705,0,Green
512,-0.07403378,0.06793883,0.04431578,0,Green
513,-0.07377563,0.06787729,0.04389184,0,Green
514,-0.07352694,0.06796931,0.04431578,0,Green
515,-0.07327589,0.06790649,0.04388710,0,Green
516,-0.07289931,0.06798725,0.04420683,0,Green
517,-0.07254642,0.06794432,0.04385394,0,Green
518,-0.07220344,0.06802496,0.04420871,0,Green
519,-0.07185340,0.06796897,0.04385394,0,Green
520,-0.07135434,0.06799204,0.04388468,0,Green
521,-0.07085529,0.06800330,0.04385393,0,Green
522,-0.07225347,0.06786706,0.04345477,0,Green
523,-0.07075841,0.06789768,0.04337275,0,Green
524,-0.07032205,0.06784360,0.04313453,0,Green
525,-0.06983381,0.06781919,0.04302367,0,Green
526,-0.07032914,0.06795526,0.04362278,0,Green
527,-0.06934556,0.06779761,0.04291517,0,Green
528,-0.06984088,0.06793313,0.04351192,0,Green
529,-0.06935263,0.06791157,0.04340342,0,Green
530,-0.06838085,0.06776137,0.04280903,0,Green
531,-0.06802940,0.06783640,0.04316048,0,Green
532,-0.06851529,0.06787366,0.04327841,0,Green
533,-0.06881721,0.06797002,0.04366524,0,Green
534,-0.07769296,0.06770403,0.04507130,0,Green
535,-0.07769295,0.06762449,0.04457630,0,Green
536,-0.07735191,0.06760255,0.04420920,0,Green
537,-0.07902036,0.06753235,0.04517897,0,Green
538,-0.07866607,0.06752587,0.04482468,0,Green
539,-0.07831179,0.06751940,0.04447040,0,Green
540,-0.07818897,0.06761356,0.04494750,0,Green
541,-0.06787299,0.06772041,0.04269975,0,Green
542,-0.06737128,0.06770606,0.04269975,0,Green
543,-0.06752910,0.06782234,0.04316142,0,Green
544,-0.06687021,0.06765655,0.04259311,0,Green
545,-0.06651971,0.06772432,0.04294360,0,Green
546,-0.06700428,0.06777640,0.04306121,0,Green
547,-0.06568936,0.06750854,0.04226850,0,Green
548,-0.06617863,0.06761740,0.04259311,0,Green
549,-0.06562586,0.06762550,0.04275071,0,Green
550,-0.06601162,0.06772321,0.04305416,0,Green
551,-0.06516541,0.06754494,0.04257133,0,Green
552,-0.07941952,0.06743694,0.04489224,0,Green
553,-0.07917117,0.06740478,0.04445942,0,Green
554,-0.08107061,0.06725688,0.04550266,0,Green
555,-0.08071682,0.06726209,0.04514885,0,Green
556,-0.08036301,0.06726731,0.04479505,0,Green
557,-0.08024035,0.06735881,0.04527150,0,Green
558,-0.08114609,0.06716334,0.04491116,0,Green
559,-0.08269575,0.06694392,0.04540123,0,Green
560,-0.08234195,0.06696052,0.04504742,0,Green
561,-0.08176171,0.06704165,0.04485637,0,Green
562,-0.08222166,0.06704916,0.04552624,0,Green
563,-0.08175699,0.06711116,0.04535170,0,Green
564,-0.06471795,0.06740087,0.04216020,0,Green
565,-0.06421828,0.06735809,0.04216020,0,Green
566,-0.06388517,0.06742433,0.04252850,0,Green
567,-0.06445991,0.06748682,0.04258011,0,Green
568,-0.06244091,0.06707361,0.04183803,0,Green
569,-0.06299501,0.06716753,0.04194511,0,Green
570,-0.06357124,0.06729360,0.04216015,0,Green
571,-0.06215860,0.06715270,0.04224449,0,Green
572,-0.06265057,0.06722496,0.04230306,0,Green
573,-0.06313550,0.06730817,0.04240613,0,Green
574,-0.06094230,0.06679740,0.04161473,0,Green
575,-0.06058814,0.06684683,0.04196890,0,Green
576,-0.06106813,0.06694771,0.04207608,0,Green
577,-0.06142695,0.06690095,0.04172890,0,Green
578,-0.06190694,0.06700183,0.04183608,0,Green
579,-0.06155581,0.06705070,0.04219043,0,Green
580,-0.06011281,0.06681250,0.04212734,0,Green
581,-0.05942582,0.06647945,0.04140464,0,Green
582,-0.05907261,0.06651957,0.04175786,0,Green
583,-0.05991846,0.06656718,0.04140464,0,Green
584,-0.05954899,0.06663556,0.04186475,0,Green
585,-0.06039252,0.06668343,0.04151386,0,Green
586,-0.05895144,0.06636139,0.04129886,0,Green
587,-0.05781439,0.06612601,0.04128950,0,Green
588,-0.05746029,0.06615636,0.04164361,0,Green
589,-0.05830505,0.06623212,0.04129876,0,Green
590,-0.05799029,0.06629271,0.04172693,0,Green
591,-0.05848095,0.06639881,0.04173619,0,Green
592,-0.05746260,0.06595603,0.04097474,0,Green
593,-0.05697889,0.06588352,0.04107889,0,Green
594,-0.05698352,0.06602838,0.04155798,0,Green
595,-0.05640413,0.06571146,0.04097320,0,Green
596,-0.05604865,0.06573136,0.04132867,0,Green
597,-0.05651723,0.06587702,0.04143254,0,Green
598,-0.05593694,0.06556369,0.04086639,0,Green
599,-0.05545055,0.06544355,0.04086640,0,Green
600,-0.05499975,0.06525897,0.04065100,0,Green
601,-0.05464617,0.06526756,0.04100458,0,Green
602,-0.05507322,0.06544504,0.04119744,0,Green
603,-0.05360840,0.06480297,0.04043518,0,Green
604,-0.05453826,0.06509665,0.04054309,0,Green
605,-0.05405381,0.06497408,0.04058672,0,Green
606,-0.05366809,0.06496315,0.04090586,0,Green
607,-0.05416172,0.06514429,0.04104591,0,Green
608,-0.05320100,0.06476635,0.04072318,0,Green
609,-0.05284654,0.06476384,0.04107764,0,Green
610,-0.05287398,0.06456570,0.04040073,0,Green
611,-0.05220623,0.06435701,0.04040074,0,Green
612,-0.05179917,0.06431781,0.04068888,0,Green
613,-0.05251037,0.06455752,0.04074604,0,Green
614,-0.05133905,0.06421157,0.04085856,0,Green
615,-0.05123654,0.06403677,0.04040072,0,Green
616,-0.05076277,0.06387416,0.04040072,0,Green
617,-0.05028899,0.06371155,0.04040072,0,Green
618,-0.05185162,0.06415198,0.04011107,0,Green
619,-0.04981621,0.06354179,0.04040072,0,Green
620,-0.04934657,0.06336675,0.04040072,0,Green
621,-0.04887693,0.06319171,0.04040072,0,Green
622,-0.05047924,0.06361278,0.03989638,0,Green
623,-0.04906561,0.06302755,0.03967886,0,Green
624,-0.04842296,0.06299683,0.04032151,0,Green
625,-0.04951139,0.06322899,0.03978748,0,Green
626,-0.03699619,0.05897134,0.04558035,0,Green
627,-0.03655847,0.05872527,0.04558034,0,Green
628,-0.03626003,0.05864115,0.04597385,0,Green
629,-0.03673976,0.05891787,0.04600701,0,Green
630,-0.03644131,0.05883374,0.04640052,0,Green
631,-0.03667343,0.05904694,0.04678960,0,Green
632,-0.03626003,0.05885919,0.04699962,0,Green
633,-0.04859493,0.06285294,0.03967886,0,Green
634,-0.04744558,0.06236533,0.03957231,0,Green
635,-0.04709217,0.06233789,0.03992572,0,Green
636,-0.04791155,0.06255209,0.03957231,0,Green
637,-0.04753562,0.06254910,0.04002928,0,Green
638,-0.04800160,0.06273586,0.04002928,0,Green
639,-0.03710343,0.05882987,0.04473473,0,Green
640,-0.03675680,0.05871773,0.04508136,0,Green
641,-0.04702742,0.06212987,0.03935710,0,Green
642,-0.04661945,0.06205775,0.03963885,0,Green
643,-0.04604317,0.06168618,0.03924816,0,Green
644,-0.04568888,0.06164824,0.03960243,0,Green
645,-0.04612613,0.06186898,0.03970782,0,Green
646,-0.03742728,0.05880513,0.04385379,0,Green
647,-0.03698957,0.05856179,0.04385379,0,Green
648,-0.03667564,0.05847566,0.04423403,0,Green
649,-0.03646784,0.05847985,0.04474912,0,Green
650,-0.04551705,0.06142923,0.03914113,0,Green
651,-0.04505453,0.06123317,0.03914113,0,Green
652,-0.04523415,0.06144161,0.03955874,0,Green
653,-0.04442381,0.06095212,0.03914094,0,Green
654,-0.04407090,0.06090404,0.03949384,0,Green
655,-0.04458240,0.06115913,0.03956756,0,Green
656,-0.03753675,0.05853609,0.04257485,0,Green
657,-0.03719056,0.05843295,0.04292104,0,Green
658,-0.03684437,0.05832981,0.04326723,0,Green
659,-0.03725451,0.05859024,0.04339292,0,Green
660,-0.04357558,0.06047061,0.03881726,0,Green
661,-0.04316631,0.06037156,0.03908787,0,Green
662,-0.04369635,0.06066445,0.03926455,0,Green
663,-0.04270959,0.06016640,0.03912859,0,Green
664,-0.03740738,0.05835260,0.04212722,0,Green
665,-0.03690113,0.05819121,0.04259147,0,Green
666,-0.04228294,0.05982567,0.03867412,0,Green
667,-0.04182565,0.05962089,0.03870981,0,Green
668,-0.04143974,0.05953260,0.03901541,0,Green
669,-0.04203533,0.05984232,0.03910910,0,Green
670,-0.04098922,0.05934019,0.03912239,0,Green
671,-0.03796674,0.05818775,0.04041829,0,Green
672,-0.03761834,0.05809268,0.04076669,0,Green
673,-0.03726994,0.05799759,0.04111509,0,Green
674,-0.03721482,0.05810193,0.04160241,0,Green
675,-0.03768449,0.05825813,0.04123416,0,Green
676,-0.03769331,0.05839575,0.04171487,0,Green
677,-0.04087532,0.05914925,0.03867411,0,Green
678,-0.04042646,0.05892762,0.03867410,0,Green
679,-0.03997760,0.05870600,0.03867410,0,Green
680,-0.03953851,0.05853621,0.03884653,0,Green
681,-0.03733443,0.05784934,0.04043382,0,Green
682,-0.03914355,0.05828242,0.03867410,0,Green
683,-0.03829024,0.05797998,0.03913954,0,Green
684,-0.03798660,0.05794016,0.03953627,0,Green
685,-0.03818386,0.05816063,0.03994187,0,Green
686,-0.03764701,0.05763979,0.03913936,0,Green
687,-0.03753896,0.05772293,0.03962226,0,Green
688,-0.03766685,0.05792160,0.04006328,0,Green
689,0.00863061,0.02806137,0.04129688,1,SecondColor
690,0.00840216,0.02817504,0.04172742,1,SecondColor
691,0.00981541,0.02723932,0.04266676,0,Green
692,0.00948508,0.02742093,0.04299710,0,Green
693,0.00941681,0.02749533,0.04250600,0,Green
694,0.00906665,0.02769117,0.04280550,0,Green
695,0.00970751,0.02734117,0.04212942,0,Green
696,0.00906445,0.02772982,0.04223953,0,Green
697,0.00905948,0.02777594,0.04169613,1,SecondColor
698,0.01035717,0.02700115,0.04140487,0,Green
699,0.01035717,0.02695973,0.04190479,0,Green
700,0.00998719,0.02720686,0.04167135,0,Green
701,0.00963703,0.02744452,0.04140487,0,Green
702,0.01035717,0.02683613,0.04345398,0,Green
703,0.01015728,0.02699601,0.04302344,0,Green
704,0.01008479,0.02697613,0.04384938,0,Green
705,0.00988490,0.02713601,0.04341883,0,Green
706,0.01035718,0.02677687,0.04421921,0,Green
707,0.01208375,0.02554891,0.04604424,0,Green
708,0.01208374,0.02550752,0.04654317,0,Green
709,0.01169423,0.02578093,0.04625650,0,Green
710,0.01174985,0.02578499,0.04575606,0,Green
711,0.01134786,0.02602527,0.04593399,0,Green
712,0.01164936,0.02591475,0.04496605,0,Green
713,0.01144972,0.02600068,0.04541798,0,Green
714,0.01127640,0.02616857,0.04474886,0,Green
715,0.01104385,0.02627714,0.04517885,0,Green
716,0.01085047,0.02643286,0.04474348,0,Green
717,0.01078441,0.02651071,0.04425238,0,Green
718,0.01208373,0.02589866,0.04212941,0,Green
719,0.01067829,0.02661418,0.04376799,0,Green
720,0.01166644,0.02613978,0.04226631,0,Green
721,0.01123811,0.02639838,0.04226631,0,Green
722,0.01082303,0.02665756,0.04215813,0,Green
723,0.01184307,0.02608262,0.04172980,0,Green
724,0.01146552,0.02633152,0.04151342,0,Green
725,0.01107472,0.02654544,0.04174084,0,Green
726,0.01380811,0.02420912,0.04903345,0,Green
727,0.01337317,0.02460065,0.04774183,0,Green
728,0.01299315,0.02482046,0.04798346,0,Green
729,0.01301951,0.02484289,0.04748263,0,Green
730,0.01259555,0.02510379,0.04755072,0,Green
731,0.01381030,0.02428115,0.04820085,0,Green
732,0.01357586,0.02439310,0.04862810,0,Green
733,0.01280607,0.02505889,0.04658236,0,Green
734,0.01247353,0.02523631,0.04691490,0,Green
735,0.01246472,0.02529272,0.04630047,0,Green
736,0.01315873,0.02480679,0.04690761,0,Green
737,0.01380807,0.02487906,0.04212722,0,Green
738,0.01337421,0.02510286,0.04248139,0,Green
739,0.01295807,0.02535900,0.04237293,0,Green
740,0.01252643,0.02561406,0.04237514,0,Green
741,0.01258748,0.02565677,0.04162125,0,Green
742,0.01348089,0.02511651,0.04172930,0,Green
743,0.01306306,0.02534698,0.04187962,0,Green
744,0.01553687,0.02297193,0.05076220,0,Green
745,0.01553687,0.02293028,0.05126113,0,Green
746,0.01515733,0.02319434,0.05100353,0,Green
747,0.01553249,0.02303116,0.05014214,0,Green
748,0.01520163,0.02321068,0.05047299,0,Green
749,0.01516000,0.02328679,0.04992741,0,Green
750,0.01482915,0.02346630,0.05025826,0,Green
751,0.01476584,0.02355084,0.04976714,0,Green
752,0.01435726,0.02379304,0.04992529,0,Green
753,0.01466919,0.02365060,0.04928607,0,Green
754,0.01426061,0.02389281,0.04944423,0,Green
755,0.01423645,0.02398326,0.04860950,0,Green
756,0.01553685,0.02387865,0.04212943,0,Green
757,0.01534673,0.02393668,0.04258926,0,Green
758,0.01493099,0.02419215,0.04248009,0,Green
759,0.01449602,0.02444354,0.04248231,0,Green
760,0.01520217,0.02410851,0.04183688,0,Green
761,0.01478771,0.02432626,0.04201419,0,Green
762,0.01439097,0.02457776,0.04183688,0,Green
763,0.01639464,0.02236863,0.05162660,0,Green
764,0.01606253,0.02254654,0.05195872,0,Green
765,0.01599654,0.02262834,0.05146824,0,Green
766,0.01596355,0.02269025,0.05097117,0,Green
767,0.01726118,0.02290441,0.04212723,0,Green
768,0.01692342,0.02305534,0.04246499,0,Green
769,0.01639456,0.02331401,0.04280497,0,Green
770,0.01651456,0.02330374,0.04231833,0,Green
771,0.01597459,0.02356395,0.04269831,0,Green
772,0.01609458,0.02355369,0.04221167,0,Green
773,0.01726340,0.02282205,0.04274781,0,Green
774,0.01686564,0.02315290,0.04194502,0,Green
775,0.01725683,0.02175627,0.05240750,0,Green
776,0.01693393,0.02198840,0.05208460,0,Green
777,0.01666154,0.02212285,0.05248219,0,Green
778,0.01624638,0.02239093,0.05239872,0,Green
779,0.01726343,0.02170688,0.05294729,0,Green
780,0.01726343,0.02166557,0.05344749,0,Green
781,0.01689705,0.02191721,0.05321494,0,Green
782,0.01798796,0.02121901,0.05348641,0,Green
783,0.01765542,0.02139501,0.05381895,0,Green
784,0.01764881,0.02145015,0.05320011,0,Green
785,0.01855229,0.02077293,0.05464863,0,Green
786,0.01822238,0.02095297,0.05497856,0,Green
787,0.01815419,0.02103101,0.05448808,0,Green
788,0.01772970,0.02129611,0.05445508,0,Green
789,0.01844452,0.02088816,0.05402619,0,Green
790,0.01898778,0.02039891,0.05593971,0,Green
791,0.01898999,0.02046345,0.05510498,0,Green
792,0.01875494,0.02057644,0.05553333,0,Green
793,0.01898996,0.02193118,0.04226945,0,Green
794,0.01898996,0.02186039,0.04276497,0,Green
795,0.01860998,0.02210587,0.04254499,0,Green
796,0.01829445,0.02223092,0.04291385,0,Green
797,0.01785599,0.02247371,0.04291366,0,Green
798,0.01818794,0.02235277,0.04243913,0,Green
799,0.01774906,0.02259466,0.04243913,0,Green
800,0.02046412,0.02112442,0.04237740,0,Green
801,0.02012238,0.02125904,0.04271914,0,Green
802,0.01975383,0.02141378,0.04302068,0,Green
803,0.01972703,0.02149869,0.04252705,0,Green
804,0.02071652,0.02092648,0.04276217,0,Green
805,0.02039794,0.02104440,0.04312975,0,Green
806,0.01941389,0.02017574,0.05551360,0,Green
807,0.02014763,0.01965477,0.05650642,0,Green
808,0.01981026,0.01983806,0.05682836,0,Green
809,0.01939571,0.02009756,0.05672031,0,Green
810,0.01975072,0.01990775,0.05633663,0,Green
811,0.01933617,0.02016726,0.05622858,0,Green
812,0.02070993,0.01926290,0.05715470,0,Green
813,0.02070993,0.01922645,0.05765525,0,Green
814,0.02033947,0.01947071,0.05741931,0,Green
815,0.01992713,0.01973182,0.05730464,0,Green
816,0.02244308,0.02004661,0.04259123,0,Green
817,0.02244308,0.01996435,0.04308644,0,Green
818,0.02205940,0.02020490,0.04287006,0,Green
819,0.02173818,0.02031505,0.04323813,0,Green
820,0.02163241,0.02044764,0.04276771,0,Green
821,0.02113975,0.02064896,0.04312825,0,Green
822,0.02121365,0.02068694,0.04263335,0,Green
823,0.02359485,0.01944522,0.04269978,0,Green
824,0.02324909,0.01956289,0.04304554,0,Green
825,0.02287190,0.01970431,0.04334415,0,Green
826,0.02285169,0.01979659,0.04285021,0,Green
827,0.02416963,0.01914782,0.04269978,0,Green
828,0.02416964,0.01906026,0.04319405,0,Green
829,0.02373352,0.01926097,0.04333495,0,Green
830,0.02521275,0.01861687,0.04280844,0,Green
831,0.02486654,0.01872535,0.04315465,0,Green
832,0.02472041,0.01887747,0.04270053,0,Green
833,0.02589619,0.01823389,0.04302417,0,Green
834,0.02564057,0.01828157,0.04345245,0,Green
835,0.02675044,0.01783391,0.04299730,0,Green
836,0.02640333,0.01793328,0.04334442,0,Green
837,0.02762275,0.01738491,0.04313217,0,Green
838,0.02762275,0.01728748,0.04362451,0,Green
839,0.02722933,0.01752022,0.04341094,0,Green
840,0.02682466,0.01766543,0.04366723,0,Green
841,0.02157096,0.01866008,0.05853621,0,Green
842,0.02123893,0.01883782,0.05886824,0,Green
843,0.02082057,0.01909305,0.05876863,0,Green
844,0.02116810,0.01890969,0.05837683,0,Green
845,0.02074974,0.01916492,0.05827722,0,Green
846,0.02039722,0.01939792,0.05800762,0,Green
847,0.02200317,0.01837224,0.05898828,0,Green
848,0.02173346,0.01850828,0.05938842,0,Green
849,0.02232814,0.01814637,0.05950560,0,Green
850,0.02199875,0.01832815,0.05983499,0,Green
851,0.02244310,0.01805332,0.05998532,0,Green
852,0.02244310,0.01802843,0.06048493,0,Green
853,0.02286696,0.01777173,0.06069332,0,Green
854,0.02286696,0.01779671,0.06019178,0,Green
855,0.02329749,0.01751908,0.06072217,0,Green
856,0.02383677,0.01717217,0.06145008,0,Green
857,0.02350610,0.01735342,0.06178075,0,Green
858,0.02343065,0.01741478,0.06128808,0,Green
859,0.02307113,0.01761443,0.06157436,0,Green
860,0.02266945,0.01786392,0.06114383,0,Green
861,0.02934930,0.01643561,0.04385608,0,Green
862,0.02889340,0.01664341,0.04388317,0,Green
863,0.02933803,0.01659107,0.04313255,0,Green
864,0.02893006,0.01672863,0.04338725,0,Green
865,0.02856266,0.01695305,0.04313255,0,Green
866,0.02851983,0.01686818,0.04363745,0,Green
867,0.02815243,0.01709259,0.04338274,0,Green
868,0.03107360,0.01566205,0.04385383,0,Green
869,0.03061423,0.01586247,0.04388325,0,Green
870,0.03015714,0.01606764,0.04388325,0,Green
871,0.02974581,0.01634445,0.04345505,0,Green
872,0.03042275,0.01604041,0.04345609,0,Green
873,0.03280015,0.01491903,0.04385384,0,Green
874,0.03245075,0.01499793,0.04420324,0,Green
875,0.03199018,0.01519518,0.04420778,0,Green
876,0.03169750,0.01539348,0.04385384,0,Green
877,0.03146432,0.01558384,0.04345401,0,Green
878,0.03256451,0.01511030,0.04345505,0,Green
879,0.03216799,0.01521654,0.04374054,0,Green
880,0.03452670,0.01420866,0.04385385,0,Green
881,0.03417638,0.01427829,0.04420416,0,Green
882,0.03371688,0.01444362,0.04431563,0,Green
883,0.03327329,0.01464883,0.04420871,0,Green
884,0.03411324,0.01442171,0.04366983,0,Green
885,0.03367024,0.01462890,0.04356306,0,Green
886,0.03320679,0.01481955,0.04356306,0,Green
887,0.02457511,0.01671266,0.06243830,0,Green
888,0.02424316,0.01688792,0.06277024,0,Green
889,0.02416078,0.01697030,0.06179184,0,Green
890,0.02412527,0.01697286,0.06229117,0,Green
891,0.02382123,0.01713741,0.06265290,0,Green
892,0.02353939,0.01731577,0.06228007,0,Green
893,0.02533034,0.01625889,0.06340963,0,Green
894,0.02499839,0.01643992,0.06374157,0,Green
895,0.02491819,0.01649522,0.06324922,0,Green
896,0.02448377,0.01673987,0.06330046,0,Green
897,0.02588729,0.01593078,0.06405792,0,Green
898,0.02588729,0.01592065,0.06455918,0,Green
899,0.02550857,0.01613989,0.06430966,0,Green
900,0.02507859,0.01638461,0.06423392,0,Green
901,0.02556648,0.01610078,0.06490004,0,Green
902,0.02589620,0.01591392,0.06522838,0,Green
903,0.02674940,0.01544780,0.06544368,0,Green
904,0.02641797,0.01562792,0.06577510,0,Green
905,0.02633287,0.01567546,0.06528468,0,Green
906,0.03625553,0.01352409,0.04388574,0,Green
907,0.03625553,0.01341281,0.04437546,0,Green
908,0.03580226,0.01355891,0.04452808,0,Green
909,0.03580165,0.01366846,0.04403859,0,Green
910,0.03538198,0.01376407,0.04435107,0,Green
911,0.03491442,0.01393116,0.04442405,0,Green
912,0.03527023,0.01391027,0.04388579,0,Green
913,0.03784030,0.01291061,0.04399336,0,Green
914,0.03748813,0.01296146,0.04434553,0,Green
915,0.03709022,0.01304283,0.04463825,0,Green
916,0.03707192,0.01316031,0.04415115,0,Green
917,0.03798209,0.01275084,0.04444765,0,Green
918,0.03945871,0.01231333,0.04410150,0,Green
919,0.03910561,0.01235476,0.04445461,0,Green
920,0.03870664,0.01242622,0.04474810,0,Green
921,0.03851633,0.01259377,0.04431703,0,Green
922,0.03970865,0.01212989,0.04449503,0,Green
923,0.04096850,0.01175664,0.04431828,0,Green
924,0.04061445,0.01178861,0.04467232,0,Green
925,0.04013855,0.01192739,0.04474819,0,Green
926,0.04049490,0.01193873,0.04421022,0,Green
927,0.04143520,0.01158638,0.04437505,0,Green
928,0.04143520,0.01146724,0.04486180,0,Green
929,0.04098979,0.01156591,0.04506843,0,Green
930,0.02718160,0.01521172,0.06599905,0,Green
931,0.02682554,0.01540531,0.06629241,0,Green
932,0.04316176,0.01103948,0.04442479,0,Green
933,0.04316176,0.01091841,0.04491053,0,Green
934,0.04274508,0.01110263,0.04469414,0,Green
935,0.04241588,0.01111146,0.04507168,0,Green
936,0.04193772,0.01126111,0.04507100,0,Green
937,0.04227888,0.01126768,0.04461458,0,Green
938,0.04191697,0.01145088,0.04432182,0,Green
939,0.04400770,0.01072096,0.04473219,0,Green
940,0.04365406,0.01073391,0.04508582,0,Green
941,0.04488831,0.01048888,0.04464099,0,Green
942,0.04488831,0.01036617,0.04512572,0,Green
943,0.04447052,0.01054158,0.04491105,0,Green
944,0.04438050,0.01044554,0.04539347,0,Green
945,0.04571687,0.01024330,0.04474957,0,Green
946,0.04661487,0.00997633,0.04485835,0,Green
947,0.04661487,0.00985178,0.04534438,0,Green
948,0.04619364,0.01002028,0.04512450,0,Green
949,0.04577474,0.01006243,0.04539530,0,Green
950,0.04538823,0.01023414,0.04512682,0,Green
951,0.04733659,0.00980368,0.04485641,0,Green
952,0.04833910,0.00937362,0.04558046,0,Green
953,0.04785111,0.00948460,0.04561066,0,Green
954,0.04834143,0.00953208,0.04496548,0,Green
955,0.04787266,0.00960421,0.04512561,0,Green
956,0.04743869,0.00964570,0.04537160,0,Green
957,0.05006798,0.00899669,0.04558279,0,Green
958,0.04962993,0.00903356,0.04582512,0,Green
959,0.04920121,0.00917858,0.04561076,0,Green
960,0.05004707,0.00913362,0.04507388,0,Green
961,0.04962182,0.00915782,0.04533647,0,Green
962,0.04929417,0.00932590,0.04496466,0,Green
963,0.04888519,0.00933990,0.04525281,0,Green
964,0.05179220,0.00866531,0.04558047,0,Green
965,0.05143756,0.00864807,0.04593278,0,Green
966,0.05094526,0.00874284,0.04593278,0,Green
967,0.05045295,0.00883760,0.04593278,0,Green
968,0.05141242,0.00881444,0.04528921,0,Green
969,0.05093942,0.00886471,0.04544532,0,Green
970,0.05048040,0.00899566,0.04528222,0,Green
971,0.05348600,0.00837490,0.04561323,0,Green
972,0.05313274,0.00834782,0.04596649,0,Green
973,0.05264144,0.00841150,0.04604136,0,Green
974,0.05284732,0.00848932,0.04558047,0,Green
975,0.05214780,0.00849378,0.04604136,0,Green
976,0.05220518,0.00867247,0.04528882,0,Green
977,0.05521252,0.00813142,0.04561328,0,Green
978,0.05485877,0.00809506,0.04596702,0,Green
979,0.05436681,0.00814592,0.04604199,0,Green
980,0.05387016,0.00821567,0.04604199,0,Green
981,0.05414659,0.00828113,0.04561327,0,Green
982,0.05524765,0.00797077,0.04625609,0,Green
983,0.05524764,0.00673846,0.05208341,0,Green
984,0.05524527,0.00638862,0.05421332,0,Green
985,0.05524764,0.00665059,0.05257650,0,Green
986,0.05524764,0.00657110,0.05307250,0,Green
987,0.05524764,0.00649160,0.05356851,0,Green
988,0.05524763,0.00632003,0.05471068,0,Green
989,0.05524763,0.00625176,0.05520805,0,Green
990,0.05524763,0.00618348,0.05570541,0,Green
991,0.05481659,0.00627460,0.05546146,0,Green
992,0.05502944,0.00615577,0.05615570,0,Green
993,0.05467369,0.00616252,0.05651145,0,Green
994,0.05524763,0.00607668,0.05659920,0,Green
995,0.05522628,0.00602309,0.05709725,0,Green
996,0.05511719,0.00598218,0.05758581,0,Green
997,0.05475195,0.00606862,0.05724903,0,Green
998,0.05488189,0.00597159,0.05802981,0,Green
999,0.05452802,0.00598662,0.05838368,0,Green
1000,0.05447340,0.00605056,0.05775195,0,Green
1001,0.05565736,0.00640424,0.05384148,0,Green
1002,0.05576631,0.00647039,0.05335595,0,Green
1003,0.05587288,0.00659418,0.05251281,0,Green
1004,0.05597983,0.00671864,0.05175691,0,Green
1005,0.05597983,0.00680863,0.05126327,0,Green
1006,0.05549564,0.00679044,0.05165063,0,Green
1007,0.05608848,0.00688513,0.05077908,0,Green
1008,0.05549564,0.00688043,0.05115699,0,Green
1009,0.05630434,0.00703293,0.04992756,0,Green
1010,0.05597411,0.00699312,0.05030259,0,Green
1011,0.05561088,0.00696306,0.05064697,0,Green
1012,0.05581608,0.00710402,0.04984029,0,Green
1013,0.05608970,0.00715830,0.04942516,0,Green
1014,0.05566041,0.00725398,0.04918693,0,Green
1015,0.05641202,0.00745981,0.04787160,0,Green
1016,0.05641202,0.00735142,0.04836087,0,Green
1017,0.05641202,0.00724302,0.04885014,0,Green
1018,0.05597920,0.00734330,0.04861256,0,Green
1019,0.05597920,0.00745201,0.04812329,0,Green
1020,0.05652022,0.00755486,0.04739173,0,Green
1021,0.05598626,0.00756153,0.04762931,0,Green
1022,0.05652084,0.00787942,0.04603621,1,SecondColor
1023,0.05648091,0.00767421,0.04690770,0,Green
1024,0.05603928,0.00766709,0.04714261,0,Green
1025,0.05614499,0.00784241,0.04636507,1,SecondColor
1026,0.05565638,0.00799408,0.04596808,0,Green
1027,0.05511701,0.00590230,0.05846680,0,Green
1028,0.05479402,0.00591078,0.05884916,0,Green
1029,0.05479402,0.00586677,0.05934789,0,Green
1030,0.05436415,0.00594454,0.05910327,0,Green
1031,0.05478927,0.00583433,0.05984899,0,Green
1032,0.05443541,0.00585795,0.06020286,0,Green
1033,0.05408154,0.00588158,0.06055672,0,Green
1034,0.05430954,0.00590522,0.05972075,0,Green
1035,0.05468637,0.00579883,0.06063205,0,Green
1036,0.05455557,0.00578564,0.06111482,0,Green
1037,0.05406328,0.00585273,0.06105774,0,Green
1038,0.05457935,0.00575769,0.06178546,0,Green
1039,0.05422500,0.00579030,0.06213982,0,Green
1040,0.05387066,0.00582292,0.06249417,0,Green
1041,0.05410133,0.00582422,0.06165466,0,Green
1042,0.05457935,0.00573285,0.06248941,0,Green
1043,0.05352106,0.00584313,0.06416422,0,Green
1044,0.05425591,0.00575248,0.06383546,0,Green
1045,0.05436294,0.00574374,0.06330037,0,Green
1046,0.05377077,0.00581521,0.06373082,0,Green
1047,0.05387065,0.00580699,0.06323854,0,Green
1048,0.05328595,0.00590589,0.06606177,0,Green
1049,0.05350206,0.00584429,0.06466532,0,Green
1050,0.05350206,0.00585419,0.06516643,0,Green
